student,currProb,course,session,priorTutorAction,reward
0088-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-65.13157895
0088-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0.0
0088-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0.0
0088-F14,2.1.3.0,226-002-BARNES-F14,3,PS,132.8626714
0088-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0.0
0088-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0.0
0088-F14,3.1.3.0,226-002-BARNES-F14,3,PS,-43.26507302
0088-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0.0
0088-F14,4.1.2.0,226-002-BARNES-F14,3,PS,0.0
0088-F14,4.1.3.0,226-002-BARNES-F14,5,PS,64.64112344
0088-F14,5.1.1.0,226-002-BARNES-F14,5,PS,0.0
0088-F14,5.1.2.0,226-002-BARNES-F14,5,WE,0.0
0088-F14,5.1.3.0,226-002-BARNES-F14,5,PS,-70.63824334
0088-F14,6.1.1.0,226-002-BARNES-F14,5,WE,0.0
0088-F14,6.1.2.0,226-002-BARNES-F14,6,WE,0.0
0088-F14,6.1.3.0,226-002-BARNES-F14,6,PS,-75.6651612
008b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
008b-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0
008b-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0
008b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-65.13157895
008b-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0.0
008b-F14,2.1.2.0,226-002-BARNES-F14,4,WE,0.0
008b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,132.8626714
008b-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0.0
008b-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0
008b-F14,3.1.3.0,226-002-BARNES-F14,4,PS,-108.3136167
008b-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0.0
008b-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0.0
008b-F14,4.1.3.0,226-002-BARNES-F14,7,PS,3.796809986
008b-F14,5.1.1.0,226-002-BARNES-F14,7,WE,0.0
008b-F14,5.1.2.0,226-002-BARNES-F14,7,PS,0.0
008b-F14,5.1.3.0,226-002-BARNES-F14,8,PS,136.7857143
008b-F14,6.1.1.0,226-002-BARNES-F14,8,WE,0.0
008b-F14,6.1.2.0,226-002-BARNES-F14,8,PS,0.0
008b-F14,6.1.3.0,226-002-BARNES-F14,8,PS,-6.728971963
008c-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
008c-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211
008c-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,2.1.3.0,226-002-BARNES-F14,1,PS,65.75740823
008c-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0
008c-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.10973321
008c-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0
008c-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-51.01421637
008c-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-18.5449419
008c-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0
008c-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0.0
008c-F14,6.1.3.0,226-002-BARNES-F14,1,PS,110.2088271
0090-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
0090-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0
0090-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0
0090-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368
0090-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0
0090-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0
0090-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-11.71384343
0090-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0.0
0090-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0
0090-F14,3.1.3.0,226-002-BARNES-F14,2,PS,61.40980664
0090-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0.0
0090-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0
0090-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-61.19972261
0090-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0
0090-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0.0
0090-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-34.74025974
0090-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0.0
0090-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0
0090-F14,6.1.3.0,226-002-BARNES-F14,2,PS,0.59473237
0091-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
0091-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0
0091-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0.0
0091-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0.0
0091-F14,1.0.2.0,226-002-BARNES-F14,3,PS,1.973684211
0091-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0.0
0091-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0.0
0091-F14,2.1.3.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,2.-1.2.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,2.-1.3.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,2.-1.4.0,226-002-BARNES-F14,5,PS,-101.9736842
0091-F14,3.-1.1.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,3.-1.2.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,3.-1.3.0,226-002-BARNES-F14,5,WE,0.0
0091-F14,3.-1.4.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,4.1.1.0,226-002-BARNES-F14,5,PS,0.0
0091-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0.0
0091-F14,4.1.3.0,226-002-BARNES-F14,6,PS,0.0
0091-F14,4.1.1.0,226-002-BARNES-F14,6,PS,93.57142857
0091-F14,5.1.1.0,226-002-BARNES-F14,6,PS,0.0
0091-F14,5.1.2.0,226-002-BARNES-F14,6,WE,0.0
0091-F14,5.1.3.0,226-002-BARNES-F14,6,PS,-38.26042379
0091-F14,6.1.1.0,226-002-BARNES-F14,6,WE,0.0
0091-F14,6.1.2.0,226-002-BARNES-F14,6,PS,0.0
0091-F14,6.1.3.0,226-002-BARNES-F14,7,PS,54.78245316
0092-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
0092-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0
0092-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0
0092-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211
0092-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0
0092-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0
0092-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-9.872843874
0092-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0
0092-F14,3.1.2.0,226-002-BARNES-F14,1,PS,0.0
0092-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0.0
0092-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0.0
0092-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,-92.10084034
0092-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0
0092-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0
0092-F14,4.1.3.0,226-002-BARNES-F14,2,PS,189.1071429
0092-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0
0092-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0
0092-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.0
0092-F14,5.-1.3.0,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.1,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,3,PS,0.0
0092-F14,5.-1.4.1,226-002-BARNES-F14,4,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,4,PS,0.0
0092-F14,5.-1.4.1,226-002-BARNES-F14,4,PS,0.0
0092-F14,5.-1.4.0,226-002-BARNES-F14,4,PS,-189.1071429
0092-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0.0
0092-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0
0092-F14,6.1.3.0,226-002-BARNES-F14,4,PS,200.0
0093-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
0093-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0
0093-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0
0093-F14,1.0.4.0,226-002-BARNES-F14,5,PS,0.0
0093-F14,1.0.1.0,226-002-BARNES-F14,5,PS,-75.0
0093-F14,2.-1.1.0,226-002-BARNES-F14,5,WE,0.0
0093-F14,2.-1.2.0,226-002-BARNES-F14,5,PS,0.0
0093-F14,2.-1.2.1,226-002-BARNES-F14,5,PS,0.0
0093-F14,2.-1.3.0,226-002-BARNES-F14,7,WE,0.0
0093-F14,2.-1.4.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,0.0
0093-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,44.03225806
0093-F14,3.-1.1.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,3.-1.3.0,226-002-BARNES-F14,7,WE,0.0
0093-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,-32.32896136
0093-F14,4.1.1.0,226-002-BARNES-F14,7,WE,0.0
0093-F14,4.1.2.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,4.1.3.0,226-002-BARNES-F14,7,PS,123.8324176
0093-F14,5.-1.1.0,226-002-BARNES-F14,7,WE,0.0
0093-F14,5.-1.2.0,226-002-BARNES-F14,7,WE,0.0
0093-F14,5.-1.3.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,-160.5357143
0093-F14,6.1.1.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.1.2.0,226-002-BARNES-F14,7,WE,0.0
0093-F14,6.1.3.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.-1.3.1,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.-1.4.1,226-002-BARNES-F14,7,PS,0.0
0093-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,67.02702703
0094-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211
0094-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,2.1.3.0,226-002-BARNES-F14,1,PS,27.10194604
0094-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-28.88145549
0094-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-27.15846047
0094-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,5.1.2.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,5.1.3.0,226-002-BARNES-F14,1,PS,126.9642857
0094-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0
0094-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,6.-1.3.1,226-002-BARNES-F14,1,PS,0.0
0094-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0.0
0094-F14,6.-1.3.0,226-002-BARNES-F14,1,PS,-168.1081081
0095-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
0095-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0
0095-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0
0095-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368
0095-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0
0095-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0
0095-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-82.30207873
0095-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0
0095-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0
0095-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0.0
0095-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0
0095-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0.0
0095-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,30.96315449
0095-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0
0095-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0
0095-F14,4.1.3.0,226-002-BARNES-F14,2,PS,21.08516484
0095-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0
0095-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0
0095-F14,5.1.3.0,226-002-BARNES-F14,2,PS,7.933185236
0095-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0
0095-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0
0095-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-28.93618924
0096-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0
0096-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-17.76315789
0096-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0
0096-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,2.-1.2.1,226-002-BARNES-F14,1,PS,0.0
0096-F14,2.-1.4.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,2.-1.2.0,226-002-BARNES-F14,1,PS,-82.23684211
0096-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0
0096-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,0.0
0096-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,-289.4505495
009a-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
009a-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0.0
009a-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0
009a-F14,1.0.4.0,226-002-BARNES-F14,2,PS,40.78947368
009a-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0
009a-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0.0
009a-F14,2.1.3.0,226-002-BARNES-F14,2,PS,26.94161875
009a-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0
009a-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0.0
009a-F14,3.1.3.0,226-002-BARNES-F14,2,PS,22.75434446
009a-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0
009a-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0
009a-F14,4.1.3.0,226-002-BARNES-F14,2,PS,9.514563107
009a-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0
009a-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0
009a-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-51.86602871
009a-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0
009a-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0
009a-F14,6.1.3.0,226-002-BARNES-F14,2,PS,51.86602871
009b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
009b-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0
009b-F14,1.0.3.0,226-002-BARNES-F14,2,PS,0.0
009b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-69.07894737
009b-F14,2.1.1.0,226-002-BARNES-F14,3,WE,0.0
009b-F14,2.1.2.0,226-002-BARNES-F14,3,PS,0.0
009b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,0.0
009b-F14,2.1.2.0,226-002-BARNES-F14,4,PS,45.21340115
009b-F14,3.1.1.0,226-002-BARNES-F14,4,PS,0.0
009b-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0
009b-F14,3.1.3.0,226-002-BARNES-F14,4,PS,76.48690544
009b-F14,4.1.1.0,226-002-BARNES-F14,4,PS,0.0
009b-F14,4.1.2.0,226-002-BARNES-F14,4,WE,0.0
009b-F14,4.1.3.0,226-002-BARNES-F14,4,PS,21.30721221
009b-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0.0
009b-F14,5.1.2.0,226-002-BARNES-F14,4,WE,0.0
009b-F14,5.1.3.0,226-002-BARNES-F14,4,PS,-109.0481887
009b-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0.0
009b-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0
009b-F14,6.1.3.0,226-002-BARNES-F14,4,PS,18.11027143
009e-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0
009e-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211
009e-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,2.1.3.0,226-002-BARNES-F14,1,PS,7.774214949
009e-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,3.1.3.0,226-002-BARNES-F14,1,PS,80.73753773
009e-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0
009e-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-1.378294036
009e-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0
009e-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,5.1.3.0,226-002-BARNES-F14,1,PS,10.89285714
009e-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0.0
009e-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0
009e-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-78.69158879
00a1-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
00a1-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0
00a1-F14,1.0.3.0,226-002-BARNES-F14,3,PS,0.0
00a1-F14,1.0.4.0,226-002-BARNES-F14,3,PS,0.0
00a1-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0.0
00a1-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0.0
00a1-F14,1.0.4.0,226-002-BARNES-F14,4,PS,0.0
00a1-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0.0
00a1-F14,1.0.4.0,226-002-BARNES-F14,5,PS,-34.86842105
00a1-F14,2.1.1.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,2.1.2.0,226-002-BARNES-F14,5,WE,0.0
00a1-F14,2.1.3.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,2.-1.1.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,2.-1.1.1,226-002-BARNES-F14,5,PS,0.0
00a1-F14,2.-1.3.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,2.-1.4.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,2.-1.1.0,226-002-BARNES-F14,5,PS,-18.67996604
00a1-F14,3.1.1.0,226-002-BARNES-F14,5,WE,0.0
00a1-F14,3.1.2.0,226-002-BARNES-F14,5,WE,0.0
00a1-F14,3.1.3.0,226-002-BARNES-F14,5,PS,12.96586282
00a1-F14,4.1.1.0,226-002-BARNES-F14,5,WE,0.0
00a1-F14,4.1.2.0,226-002-BARNES-F14,5,WE,0.0
00a1-F14,4.1.3.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,4.-1.3.0,226-002-BARNES-F14,5,PS,0.0
00a1-F14,4.-1.3.1,226-002-BARNES-F14,5,PS,0.0
00a1-F14,4.-1.4.0,226-002-BARNES-F14,6,PS,0.0
00a1-F14,4.-1.4.1,226-002-BARNES-F14,6,PS,0.0
00a1-F14,4.-1.3.1,226-002-BARNES-F14,6,PS,-16.56033287
00a1-F14,5.1.1.0,226-002-BARNES-F14,6,PS,0.0
00a1-F14,5.1.2.0,226-002-BARNES-F14,6,WE,0.0
00a1-F14,5.1.3.0,226-002-BARNES-F14,6,PS,0.0
00a1-F14,5.-1.3.0,226-002-BARNES-F14,6,PS,0.0
00a1-F14,5.-1.4.0,226-002-BARNES-F14,6,PS,-42.85714286
00a1-F14,6.1.1.0,226-002-BARNES-F14,6,PS,0.0
00a1-F14,6.1.2.0,226-002-BARNES-F14,6,WE,0.0
00a1-F14,6.1.3.0,226-002-BARNES-F14,6,PS,0.0
00a1-F14,6.1.1.0,226-002-BARNES-F14,6,PS,171.7757009
00a3-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
00a3-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0.0
00a3-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0
00a3-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-43.42105263
00a3-F14,2.1.1.0,226-002-BARNES-F14,2,PS,0.0
00a3-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0
00a3-F14,2.1.3.0,226-002-BARNES-F14,2,PS,19.55550641
00a3-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0.0
00a3-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0
00a3-F14,3.1.3.0,226-002-BARNES-F14,2,PS,0.0
00a3-F14,3.1.1.0,226-002-BARNES-F14,5,PS,0.0
00a3-F14,3.-1.1.0,226-002-BARNES-F14,6,PS,0.0
00a3-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,13.31609567
00a3-F14,4.1.1.0,226-002-BARNES-F14,6,WE,0.0
00a3-F14,4.1.2.0,226-002-BARNES-F14,6,PS,0.0
00a3-F14,4.1.3.0,226-002-BARNES-F14,7,PS,0.0
00a3-F14,4.-1.2.0,226-002-BARNES-F14,7,PS,0.0
00a3-F14,4.-1.3.0,226-002-BARNES-F14,7,PS,0.0
00a3-F14,4.-1.3.1,226-002-BARNES-F14,7,PS,0.0
00a3-F14,4.-1.4.0,226-002-BARNES-F14,8,PS,-20.87912088
00a3-F14,5.1.1.0,226-002-BARNES-F14,8,WE,0.0
00a3-F14,5.1.2.0,226-002-BARNES-F14,8,WE,0.0
00a3-F14,5.1.3.0,226-002-BARNES-F14,8,PS,0.0
00a3-F14,5.-1.3.0,226-002-BARNES-F14,9,PS,0.0
00a3-F14,5.-1.4.0,226-002-BARNES-F14,9,PS,0.0
00a3-F14,5.-1.4.1,226-002-BARNES-F14,9,PS,0.0
00a3-F14,5.-1.4.0,226-002-BARNES-F14,9,PS,-56.07142857
00a3-F14,6.1.1.0,226-002-BARNES-F14,9,WE,0.0
00a3-F14,6.1.2.0,226-002-BARNES-F14,9,WE,0.0
00a3-F14,6.1.3.0,226-002-BARNES-F14,9,PS,0.0
00a3-F14,6.-1.3.0,226-002-BARNES-F14,9,PS,0.0
00a3-F14,6.-1.3.1,226-002-BARNES-F14,9,PS,0.0
00a3-F14,6.-1.4.0,226-002-BARNES-F14,9,PS,0.0
00a3-F14,6.-1.3.0,226-002-BARNES-F14,9,PS,119.3918919
00a7-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0
00a7-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0
00a7-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0.0
00a7-F14,1.0.4.0,226-002-BARNES-F14,6,PS,-80.26315789
00a7-F14,2.1.1.0,226-002-BARNES-F14,8,PS,0.0
00a7-F14,2.1.2.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,2.1.3.0,226-002-BARNES-F14,8,PS,56.39761168
00a7-F14,3.1.1.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,3.1.2.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,3.1.3.0,226-002-BARNES-F14,8,PS,24.05972098
00a7-F14,4.1.1.0,226-002-BARNES-F14,8,PS,0.0
00a7-F14,4.1.2.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,4.1.3.0,226-002-BARNES-F14,8,PS,-10.19417476
00a7-F14,5.1.1.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,5.1.2.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,5.1.3.0,226-002-BARNES-F14,8,PS,28.46889952
00a7-F14,6.1.1.0,226-002-BARNES-F14,8,PS,0.0
00a7-F14,6.1.2.0,226-002-BARNES-F14,8,WE,0.0
00a7-F14,6.1.3.0,226-002-BARNES-F14,8,PS,-8.375441578
00ae-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0
00ae-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0
00ae-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0
00ae-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.86842105
00ae-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0
00ae-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0
00ae-F14,2.1.3.0,226-002-BARNES-F14,1,PS,102.5995135
00ae-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0
00ae-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0
00ae-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.10973321
00ae-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0
00ae-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0.0
00ae-F14,4.1.1.0,226-002-BARNES-F14,1,PS,-23.33564494
00ae-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0.0
